1,zoom_blur,2.673754337310791,0.0,0.9,0.4952,0.7738150023009664,0.0,0.80526941362916,0.34309220328819423,0.5941308299950347,1.0,0.4346,0.7615,0.7322686580498626,0.24232195142654503
1,brightness,2.403179838371277,0.0,0.9,0.5664,0.7876057374034572,0.0,0.7336254612546126,0.4094348446188513,0.6262079946595137,1.0,0.5438,0.8184,0.654505178824367,0.1982459581744342
1,contrast,2.1233101442337037,0.0,0.9,0.5589,0.83099209833187,0.0,0.8254364089775561,0.4048134848670843,0.6816971942632039,1.0,0.4556,0.8132,0.6299350520658183,0.18497706071770248
1,defocus_blur,2.3287331802368163,0.0,0.9,0.5634,0.799768295037652,0.0,0.7624828218048557,0.40685818613797503,0.6418366285567754,1.0,0.5179,0.8184,0.6482698115147076,0.19783619424616142
1,elastic_transform,2.710455548477173,0.0,0.9,0.4973,0.7666517657577112,0.0,0.7923214640938929,0.34526547822579395,0.5953871423255798,1.0,0.4474,0.7685,0.7332130555116341,0.2438863171590121
1,fog,2.1432565795898437,0.0,0.9,0.5626,0.8234069137859226,0.0,0.80612711476909,0.40774846027648814,0.671136223273114,1.0,0.4802,0.8201,0.6317071334249986,0.1873245149554077
1,frost,2.722763037109375,0.0,0.9,0.5125,0.7488825680617636,0.0,0.7464615384615385,0.35795236894878485,0.5754119999522893,1.0,0.4922,0.7765,0.7284591044700797,0.24333217954160688
1,gaussian_blur,2.329224248123169,0.0,0.9,0.5625,0.7998842145889618,0.0,0.7629714285714285,0.40580863502693537,0.6420262692808,1.0,0.5182,0.8189,0.6482045636981814,0.19876886402468807
1,gaussian_noise,3.1122442707061766,0.0,0.9,0.4738,0.7214573183647532,0.0,0.750095020904599,0.3247897412363755,0.5476002228462775,1.0,0.4721,0.7435,0.7938420319931629,0.2776032041700283
1,glass_blur,5.8083909908294675,0.0,0.9,0.289,0.44753796594569717,0.0,0.6623066104078762,0.17482879606764004,0.27784139402773755,1.0,0.4346,0.5561,1.1252042370274489,0.45790031319948005
1,impulse_noise,3.532275481414795,0.0,0.9,0.4324,0.6777011494252874,0.0,0.7529950669485553,0.2873523412620592,0.4954838759116013,1.0,0.435,0.6938,0.8547747677258778,0.30499800091718576
1,jpeg_compression,2.5878057762145996,0.0,0.9,0.5297,0.777350859453994,0.0,0.7658941101424622,0.37530043235714344,0.613118897129894,1.0,0.4945,0.7922,0.6982313688276065,0.2246952208509987
1,motion_blur,2.536002600479126,0.0,0.9,0.5159,0.7877389584706658,0.0,0.8004544515595952,0.36303084431984706,0.6195169999775579,1.0,0.4551,0.783,0.7031133030498297,0.22741221880770746
