-0.1,-0.1,0.022477984610795976,0.0,0.9,0.9979,0.9998116957840778,0.0,0.9142857142857143,0.9958245503071279,0.9996238606266593,1.0,0.9559,1.0,0.005757078604427705,0.018379870190304095
-0.09000000000000001,-0.1,0.021911076803207398,0.0,0.9,0.99768,0.9999373093158357,0.0,0.9741379310344828,0.995387302774684,0.9998739209684903,1.0,0.95708,1.0,0.005753749757547651,0.017492432807606085
-0.08,-0.1,0.02083770890593529,0.0,0.9,0.99822,0.9998957486290945,0.0,0.9438202247191011,0.9964547943928609,0.9997920357468026,1.0,0.95922,1.0,0.005202131915378714,0.017631540549098476
-0.07,-0.1,0.019958386894464494,0.0,0.9,0.99812,0.9998959503891456,0.0,0.9468085106382979,0.9962543008416795,0.9997887745496645,1.0,0.96108,1.0,0.004876500658687308,0.017114485076414034
-0.060000000000000005,-0.1,0.018868411746025087,0.0,0.9,0.99854,0.9999168744804655,0.0,0.9452054794520548,0.9970908002597207,0.9998327233950597,1.0,0.9624,1.0,0.0043100871484965135,0.016745536823696137
-0.05,-0.1,0.018331234852075575,0.0,0.9,0.99866,0.999937853458455,0.0,0.9552238805970149,0.9973282784914176,0.9998739105557962,1.0,0.96546,1.0,0.004287384505255875,0.016207392151625852
-0.04000000000000001,-0.1,0.01813177724957466,0.0,0.9,0.99866,0.9999171465263681,0.0,0.9402985074626866,0.997328859068508,0.9998333668082167,1.0,0.96556,1.0,0.0042398450041498306,0.015767468102459856
-0.03,-0.1,0.017136485443115235,0.0,0.9,0.99884,1.0,0.0,1.0,0.9976899381865459,1.0,1.0,0.96706,1.0,0.003746811448560083,0.01572677445561882
-0.020000000000000004,-0.1,0.016844835901260374,0.0,0.9,0.99868,0.9998555539505994,0.0,0.8939393939393939,0.9973682762817646,0.9997085218229672,1.0,0.96922,1.0,0.00379345040555019,0.014821092890217645
-0.010000000000000009,-0.1,0.017056386855840683,0.0,0.9,0.99882,0.9999793315834073,0.0,0.9830508474576272,0.9976470775882358,0.999958147272568,1.0,0.96766,1.0,0.0036876119820912906,0.01552784415145359
0.0,-0.1,0.01703552885055542,0.0,0.9,0.99864,0.9999173143707624,0.0,0.9411764705882353,0.9972910289008402,0.9998346043458237,1.0,0.96752,1.0,0.0038105852154638967,0.015218551202776664
0.009999999999999995,-0.1,0.016300146539211274,0.0,0.9,0.99888,0.9999587620363306,0.0,0.9642857142857143,0.9977682198194411,0.9999178148734705,1.0,0.96998,1.0,0.003490988769035825,0.015141905434654697
0.01999999999999999,-0.1,0.016839323189258574,0.0,0.9,0.99906,0.9999174133872899,0.0,0.9148936170212766,0.9981253298230586,0.9998345089763506,1.0,0.96868,1.0,0.003609711351777495,0.01607426055456208
0.03,-0.1,0.01675039965391159,0.0,0.9,0.99892,0.9999380677126342,0.0,0.9444444444444444,0.9978469212238613,0.9998747523693339,1.0,0.9688,1.0,0.00355620155315055,0.015557127313324053
0.04000000000000001,-0.1,0.01701264090657234,0.0,0.9,0.9988,0.9999586571853811,0.0,0.9666666666666667,0.9976076784280345,0.9999173026048389,1.0,0.96752,1.0,0.0036662398923353696,0.015307070463629106
0.04999999999999999,-0.1,0.017129067457914354,0.0,0.9,0.999,0.9999793311562151,0.0,0.98,0.9980056497903697,0.9999583072753805,1.0,0.96764,1.0,0.0036084618992686178,0.01579258768887114
0.06,-0.1,0.016825860143899918,0.0,0.9,0.99906,0.9999380114059013,0.0,0.9361702127659575,0.9981257719156997,0.9998749338894871,1.0,0.96792,1.0,0.0035090471830026377,0.015660711226707754
0.07,-0.1,0.01783483119249344,0.0,0.9,0.9987,0.9999171825503633,0.0,0.9384615384615385,0.9974081187994562,0.9998339861413089,1.0,0.96598,1.0,0.0039323324670573305,0.015825072465215174
0.07999999999999999,-0.1,0.01856361253261566,0.0,0.9,0.99838,0.9999170829792086,0.0,0.9506172839506173,0.9967722349481525,0.9998336856406731,1.0,0.96482,0.99998,0.00428715305012711,0.015774512536225707
0.09,-0.1,0.019276353098154068,0.0,0.9,0.99848,0.9999584864146792,0.0,0.9736842105263158,0.9969689574295306,0.9999156770010563,1.0,0.96354,1.0,0.004545392906377119,0.016668412671456544
0.1,-0.1,0.01995519539833069,0.0,0.9,0.99848,0.9999583185711606,0.0,0.9736842105263158,0.9969728624155155,0.9999155786107414,1.0,0.95966,1.0,0.004595577547550483,0.017354742907478134
-0.1,-0.09000000000000001,0.021345396413803102,0.0,0.9,0.99802,0.9999374491774566,0.0,0.9696969696969697,0.996059011102171,0.9998742778884077,1.0,0.95922,1.0,0.005411713599016968,0.01745501994366132
